LAT, LON, Pop 
48.30845423, 14.30462087, 220
48.30940462, 14.30335187, 9
48.31030258, 14.3034285, 14
48.30935219, 14.30469753, 41
48.31025015, 14.30477419, 22
48.30840179, 14.30596651, 8
48.30929975, 14.30604319, 25
48.30924728, 14.30738884, 10
48.31281787, 14.26178696, 80
48.31371586, 14.26186286, 137
48.31366393, 14.26320867, 93
48.31461385, 14.26193877, 11
48.31551184, 14.26201468, 9
48.31456192, 14.2632846, 168
48.31545991, 14.26336054, 30
48.31361199, 14.26455448, 28
48.31356003, 14.26590029, 208
48.31540797, 14.26470639, 55
48.31640983, 14.26209059, 168
48.3163579, 14.26343647, 66
48.31725589, 14.26351241, 90
48.31815388, 14.26358836, 189
48.31905187, 14.2636643, 158
48.31630596, 14.26478235, 8
48.31720395, 14.26485831, 274
48.31625399, 14.26612823, 252
48.31715198, 14.26620421, 43
48.31899992, 14.26501025, 75
48.31989791, 14.26508623, 15
48.31804997, 14.2662802, 158
48.31984594, 14.2664322, 24
48.31261006, 14.26717009, 90
48.31350805, 14.26724609, 95
48.31255807, 14.26851587, 217
48.31250606, 14.26986164, 6
48.31345606, 14.26859189, 113
48.31340405, 14.26993768, 48
48.31430204, 14.27001373, 89
48.31525203, 14.26874394, 97
48.31520002, 14.27008978, 131
48.31245404, 14.27120741, 10
48.31335203, 14.27128348, 10
48.312402, 14.27255318, 96
48.31329998, 14.27262927, 23
48.31425001, 14.27135955, 35
48.31514799, 14.27143563, 120
48.31419797, 14.27270537, 27
48.31509595, 14.27278147, 167
48.31620201, 14.2674741, 2
48.3171, 14.26755011, 44
48.31615002, 14.26881997, 55
48.31609801, 14.27016584, 1
48.317048, 14.26889601, 1
48.31699599, 14.2702419, 25
48.31799799, 14.26762613, 114
48.31979396, 14.26777817, 136
48.31604598, 14.27151171, 52
48.31694396, 14.27158779, 145
48.31599393, 14.27285757, 26
48.31689191, 14.27293368, 5
48.31784194, 14.27166387, 9
48.31958586, 14.27316202, 182
48.32269576, 14.26262207, 61
48.32322983, 14.27212046, 157
48.32317778, 14.27346652, 29
48.32597581, 14.27100268, 187
48.32497373, 14.27361879, 11
48.32682175, 14.27242492, 4
48.32676969, 14.27377107, 68
48.31234994, 14.27389894, 11
48.31324793, 14.27397506, 58
48.31229787, 14.27524471, 53
48.31319585, 14.27532085, 245
48.31414591, 14.27405118, 60
48.31504389, 14.2741273, 1
48.31409383, 14.27539699, 206
48.31499181, 14.27547314, 9
48.31224578, 14.27659047, 81
48.31314376, 14.27666663, 93
48.31219367, 14.27793622, 47
48.31309165, 14.27801241, 32
48.31404174, 14.2767428, 13
48.31493972, 14.27681897, 65
48.31398963, 14.2780886, 124
48.31488761, 14.2781648, 48
48.31594187, 14.27420343, 31
48.31683985, 14.27427956, 118
48.31588979, 14.27554929, 8
48.31678777, 14.27562544, 11
48.31773783, 14.27435569, 138
48.31863581, 14.27443183, 51
48.31953379, 14.27450797, 10
48.31768575, 14.2757016, 170
48.31858373, 14.27577776, 3
48.31948171, 14.27585392, 42
48.3158377, 14.27689514, 27
48.31673568, 14.27697132, 169
48.31578559, 14.278241, 42
48.31668357, 14.2783172, 2
48.31763366, 14.2770475, 11
48.31942961, 14.27719988, 69
48.31758154, 14.2783934, 10
48.31847952, 14.27846961, 13
48.3193775, 14.27854582, 54
48.31303953, 14.27935819, 125
48.31208941, 14.28062773, 152
48.31298739, 14.28070397, 30
48.31393751, 14.27943441, 62
48.31483548, 14.27951062, 3
48.31388537, 14.28078021, 9
48.31478334, 14.28085645, 85
48.31203726, 14.28197348, 27
48.31293523, 14.28204974, 13
48.31198508, 14.28331923, 35
48.31288306, 14.28339551, 186
48.31383321, 14.282126, 179
48.31473118, 14.28220227, 29
48.31378103, 14.2834718, 5
48.31467901, 14.28354809, 11
48.31573346, 14.27958685, 60
48.31663144, 14.27966307, 20
48.31568132, 14.2809327, 4
48.31657929, 14.28100894, 197
48.31752942, 14.2797393, 197
48.31842739, 14.27981553, 216
48.31932537, 14.27989177, 19
48.31747727, 14.2810852, 13
48.31837524, 14.28116145, 103
48.31927322, 14.28123771, 17
48.31562916, 14.28227854, 94
48.31652713, 14.28235481, 47
48.31557698, 14.28362438, 70
48.31647496, 14.28370068, 9
48.31742511, 14.28243109, 11
48.31832308, 14.28250737, 13
48.31922106, 14.28258365, 41
48.31737293, 14.28377698, 149
48.3182709, 14.28385329, 3
48.31916887, 14.28392959, 7
48.32043177, 14.27458412, 174
48.32127767, 14.27600626, 19
48.32032759, 14.27727607, 36
48.32122557, 14.27735226, 78
48.32027547, 14.27862204, 63
48.32117345, 14.27869826, 60
48.32207142, 14.27877448, 114
48.3229694, 14.27885071, 23
48.3239716, 14.2762348, 123
48.32671762, 14.27511722, 48
48.32576755, 14.27638717, 11
48.32666552, 14.27646336, 19
48.32481747, 14.27765708, 90
48.32386737, 14.27892694, 124
48.32476535, 14.27900317, 2
48.32661342, 14.27780951, 67
48.32656129, 14.27915565, 233
48.32022334, 14.27996801, 55
48.32017119, 14.28131398, 17
48.32106917, 14.28139024, 196
48.32201929, 14.2801205, 28
48.32291726, 14.28019675, 1
48.32196714, 14.28146651, 133
48.32286511, 14.28154279, 1
48.32011903, 14.28265994, 4
48.321017, 14.28273623, 21
48.32006685, 14.2840059, 5
48.32096482, 14.28408222, 50
48.32191497, 14.28281253, 3
48.32281294, 14.28288882, 38
48.32186279, 14.28415854, 180
48.32276076, 14.28423486, 20
48.32381524, 14.280273, 124
48.32471321, 14.28034926, 14
48.32376308, 14.28161906, 2
48.32466106, 14.28169535, 5
48.32561118, 14.28042552, 51
48.32650915, 14.28050178, 108
48.32555903, 14.28177163, 32
48.326457, 14.28184792, 288
48.32371092, 14.28296512, 213
48.32460889, 14.28304143, 94
48.3245567, 14.28438751, 161
48.32550686, 14.28311774, 92
48.32640483, 14.28319405, 11
48.32635264, 14.28454018, 18
48.32882578, 14.26719236, 22
48.32977574, 14.26592216, 9
48.33067372, 14.26599818, 63
48.32972376, 14.2672684, 31
48.3324177, 14.26749652, 36
48.3278758, 14.26846251, 1
48.32877378, 14.26853857, 114
48.32782379, 14.26980869, 9
48.32777177, 14.27115487, 3
48.32872177, 14.26988477, 162
48.32866975, 14.27123098, 6
48.33146772, 14.26876676, 27
48.33051773, 14.27003694, 60
48.3304657, 14.27138319, 104
48.33141571, 14.27011303, 80
48.33136368, 14.27145931, 28
48.32771973, 14.27250105, 156
48.3286177, 14.27257718, 17
48.32766767, 14.27384722, 221
48.32856564, 14.27392337, 20
48.33041366, 14.27272944, 209
48.33131163, 14.27280558, 31
48.32946362, 14.27399953, 65
48.3303616, 14.27407569, 29
48.33125957, 14.27415185, 116
48.3323657, 14.26884283, 108
48.33231369, 14.27018913, 156
48.33226166, 14.27153542, 2
48.33321167, 14.27026522, 99
48.33315963, 14.27161155, 186
48.33500762, 14.27041743, 9
48.33220961, 14.27288172, 7
48.33595762, 14.26914714, 10
48.33759746, 14.27333864, 34
48.33754539, 14.27468507, 18
48.34129345, 14.27095025, 39
48.34034343, 14.27222063, 17
48.3412414, 14.27229679, 1
48.3393934, 14.27349097, 170
48.33934133, 14.27483746, 4
48.3402393, 14.27491365, 23
48.34293321, 14.27514226, 43
48.32761559, 14.27519339, 8
48.32851357, 14.27526957, 2
48.3275635, 14.27653956, 120
48.32846147, 14.27661576, 138
48.32941154, 14.27534575, 9
48.33030952, 14.27542193, 20
48.33120749, 14.27549811, 297
48.32935945, 14.27669196, 116
48.33115539, 14.27684438, 2
48.32751139, 14.27788573, 86
48.32840937, 14.27796195, 38
48.32745927, 14.27923189, 25
48.32835724, 14.27930814, 6
48.32930734, 14.27803817, 117
48.32925521, 14.27938439, 25
48.33015318, 14.27946064, 102
48.33105115, 14.2795369, 131
48.33205337, 14.27692059, 161
48.33464303, 14.27984196, 1
48.32740713, 14.28057805, 8
48.3283051, 14.28065432, 6
48.32735497, 14.28192421, 75
48.32825294, 14.2820005, 49
48.32920307, 14.28073059, 8
48.33010104, 14.28080687, 94
48.33099901, 14.28088315, 10
48.32915091, 14.2820768, 132
48.33004888, 14.2821531, 84
48.33094685, 14.28222941, 62
48.3273028, 14.28327036, 5
48.32820077, 14.28334668, 8
48.32725061, 14.28461652, 1
48.32814857, 14.28469286, 47
48.32909873, 14.283423, 8
48.3299967, 14.28349933, 7
48.32904654, 14.2847692, 15
48.32994451, 14.28484555, 273
48.33274278, 14.28238203, 17
48.33179264, 14.28365199, 71
48.3326906, 14.28372832, 135
48.33174044, 14.28499826, 65
48.33263841, 14.28507462, 1
48.33358857, 14.28380466, 16
48.33353637, 14.28515098, 276
48.33833916, 14.27745417, 39
48.33559314, 14.27857185, 14
48.33823491, 14.28014708, 10
48.3401351, 14.27760666, 148
48.34103307, 14.27768291, 5
48.33918501, 14.27887689, 18
48.33913287, 14.28022336, 61
48.34182677, 14.28045225, 224
48.33633465, 14.28268731, 33
48.33728479, 14.28141721, 96
48.33818275, 14.28149352, 15
48.33723262, 14.28276363, 116
48.33813058, 14.28283997, 131
48.3353845, 14.28395735, 167
48.33628247, 14.2840337, 2
48.3353323, 14.28530372, 16
48.33623027, 14.28538009, 103
48.33718043, 14.28411005, 3
48.3380784, 14.28418641, 3
48.33712823, 14.28545647, 3
48.34087665, 14.28172247, 21
48.33902855, 14.2829163, 2
48.34082448, 14.28306898, 2
48.33897636, 14.28426277, 76
48.33987432, 14.28433913, 67
48.34167025, 14.28449187, 44
48.34161804, 14.2858384, 78
48.3119329, 14.28466497, 45
48.31283087, 14.28474128, 8
48.31277867, 14.28608705, 6
48.31272644, 14.28743281, 269
48.31372884, 14.28481759, 10
48.31367664, 14.28616338, 195
48.31462682, 14.28489391, 154
48.31457461, 14.28623972, 96
48.31362441, 14.28750917, 87
48.31452239, 14.28758553, 81
48.31357218, 14.28885496, 164
48.31447015, 14.28893134, 1
48.31547258, 14.28631606, 31
48.31542036, 14.2876619, 49
48.31631833, 14.28773827, 67
48.31732074, 14.28512287, 58
48.31726852, 14.28646876, 266
48.31821871, 14.2851992, 185
48.31911668, 14.28527553, 78
48.3181665, 14.28654511, 124
48.31906447, 14.28662146, 62
48.31901224, 14.28796739, 12
48.31536812, 14.28900773, 170
48.31531586, 14.29035356, 19
48.31621383, 14.29042998, 53
48.31895999, 14.28931332, 18
48.31800976, 14.29058282, 95
48.31890773, 14.29065925, 40
48.31705952, 14.29185227, 11
48.31795748, 14.29192872, 6
48.31885545, 14.29200517, 40
48.31880315, 14.29335109, 5
48.32001465, 14.28535186, 4
48.31996243, 14.28669782, 6
48.32091262, 14.2854282, 29
48.3208604, 14.28677418, 20
48.3199102, 14.28804378, 45
48.32080817, 14.28812016, 24
48.32181059, 14.28550454, 21
48.32175837, 14.28685055, 23
48.32270856, 14.28558089, 7
48.32265634, 14.28692692, 90
48.32170614, 14.28819655, 48
48.31985796, 14.28938973, 152
48.32075592, 14.28946614, 164
48.31980569, 14.29073568, 19
48.32070366, 14.29081211, 2
48.32630043, 14.2858863, 6
48.32339756, 14.29104143, 105
48.32429552, 14.29111788, 8
48.31975341, 14.29208162, 80
48.32065138, 14.29215808, 139
48.31970112, 14.29342757, 9
48.32059908, 14.29350405, 77
48.32154934, 14.29223454, 73
48.32244731, 14.29231101, 22
48.32149705, 14.29358053, 22
48.31964881, 14.29477351, 30
48.32054677, 14.29485002, 1
48.32144473, 14.29492652, 4
48.32234269, 14.29500304, 21
48.32334527, 14.29238747, 37
48.32329297, 14.29373351, 2
48.32324066, 14.29507955, 6
48.31230808, 14.29819883, 43
48.31135775, 14.299468, 109
48.31130536, 14.30081372, 26
48.31125296, 14.30215943, 65
48.31220332, 14.30089031, 222
48.31215092, 14.30223605, 162
48.31315367, 14.29962115, 71
48.31310128, 14.30096691, 18
48.31304888, 14.30231267, 6
48.31399925, 14.30104351, 17
48.31505432, 14.29708267, 28
48.31489721, 14.30112011, 50
48.3148448, 14.30246592, 7
48.31120054, 14.30350514, 7
48.31204607, 14.30492751, 10
48.31109566, 14.30619655, 53
48.31199362, 14.30627324, 216
48.31104319, 14.30754225, 109
48.31194115, 14.30761897, 120
48.31289157, 14.30634993, 2
48.31378953, 14.30642663, 32
48.31283911, 14.30769568, 13
48.31373706, 14.3077724, 64
48.31473994, 14.30515753, 130
48.3156379, 14.30523421, 11
48.31838421, 14.30411836, 23
48.31653585, 14.30531089, 28
48.31743381, 14.30538757, 141
48.31833176, 14.30546426, 9
48.31468749, 14.30650333, 2
48.31558544, 14.30658003, 17
48.31463502, 14.30784912, 237
48.31553297, 14.30792585, 121
48.3164834, 14.30665673, 25
48.31738135, 14.30673344, 208
48.3182793, 14.30681016, 103
48.31643092, 14.30800258, 229
48.31732888, 14.30807931, 30
48.31822683, 14.30815605, 11
48.31933459, 14.30284911, 2
48.32487952, 14.29927083, 7
48.32572509, 14.30069353, 139
48.32567269, 14.30203962, 5
48.32562027, 14.30338572, 128
48.31922972, 14.30554095, 115
48.31917726, 14.30688687, 74
48.32002273, 14.30830953, 15
48.3271984, 14.28596267, 1
48.32714618, 14.28730881, 174
48.32809637, 14.28603903, 1
48.32804414, 14.2873852, 151
48.32899433, 14.2861154, 37
48.3298923, 14.28619177, 17
48.32894211, 14.2874616, 2
48.32984007, 14.28753799, 4
48.33079026, 14.28626815, 141
48.33073804, 14.28761439, 180
48.32888987, 14.28880779, 178
48.32978783, 14.28888421, 182
48.33068579, 14.28896063, 137
48.33063353, 14.29030687, 209
48.33168823, 14.28634453, 13
48.331636, 14.2876908, 33
48.33258619, 14.28642091, 30
48.33253397, 14.2877672, 72
48.33158376, 14.28903706, 4
48.33248172, 14.28911349, 4
48.33348416, 14.2864973, 51
48.33343193, 14.28784361, 111
48.33438212, 14.28657369, 19
48.33432989, 14.28792003, 104
48.33337968, 14.28918993, 55
48.33427764, 14.28926636, 35
48.3315315, 14.29038332, 6
48.33242946, 14.29045978, 105
48.33147922, 14.29172958, 57
48.33332742, 14.29053624, 326
48.33422538, 14.2906127, 5
48.33327514, 14.29188254, 29
48.3341731, 14.29195903, 72
48.33037199, 14.29703803, 142
48.3341208, 14.29330536, 146
48.33406849, 14.29465168, 46
48.33222025, 14.2958449, 27
48.33126995, 14.2971146, 156
48.3321679, 14.29719117, 23
48.33401616, 14.29599801, 131
48.33306586, 14.29726775, 27
48.33396381, 14.29734433, 18
48.33528009, 14.28665008, 53
48.33522785, 14.28799645, 110
48.33617805, 14.28672648, 73
48.33612582, 14.28807287, 16
48.33517561, 14.28934281, 51
48.33607357, 14.28941925, 7
48.33707601, 14.28680288, 1
48.33702378, 14.28814929, 1
48.33792174, 14.28822572, 9
48.33697153, 14.2894957, 16
48.33786949, 14.28957215, 6
48.33512334, 14.29068916, 2
48.3360213, 14.29076563, 13
48.33507106, 14.29203552, 8
48.33596902, 14.29211201, 6
48.33691926, 14.2908421, 3
48.33781722, 14.29091858, 41
48.33686698, 14.29218851, 22
48.33776493, 14.29226501, 49
48.33876745, 14.28964861, 14
48.33966541, 14.28972506, 8
48.34056337, 14.28980153, 6
48.33871518, 14.29099506, 21
48.33961314, 14.29107154, 69
48.34051109, 14.29114803, 95
48.33866289, 14.29234151, 2
48.33956085, 14.29241801, 92
48.34045881, 14.29249452, 23
48.34140905, 14.29122452, 19
48.34225472, 14.29264755, 3
48.33501876, 14.29338187, 319
48.33591672, 14.29345839, 31
48.33496645, 14.29472822, 140
48.3358644, 14.29480476, 2
48.33681468, 14.29353491, 100
48.33771263, 14.29361143, 26
48.33676236, 14.2948813, 96
48.33766032, 14.29495785, 1
48.33491412, 14.29607457, 48
48.33581207, 14.29615113, 29
48.33486177, 14.29742091, 1
48.33575972, 14.2974975, 2
48.33671003, 14.2962277, 5
48.33760798, 14.29630427, 5
48.33665768, 14.29757409, 259
48.33755563, 14.29765069, 110
48.33861059, 14.29368796, 52
48.33950855, 14.29376449, 69
48.3404065, 14.29384102, 56
48.33855827, 14.2950344, 24
48.33945623, 14.29511096, 201
48.34035418, 14.29518751, 175
48.34130446, 14.29391756, 2
48.34220241, 14.2939941, 5
48.34125213, 14.29526407, 30
48.34215009, 14.29534064, 31
48.33850594, 14.29638084, 103
48.33940389, 14.29645742, 19
48.34030184, 14.296534, 58
48.33845359, 14.29772728, 18
48.33935154, 14.29780389, 3
48.34024949, 14.29788049, 21
48.3411998, 14.29661059, 13
48.34209775, 14.29668718, 1
48.34114744, 14.2979571, 116
48.32667544, 14.29942403, 1
48.32757339, 14.29950063, 42
48.33031963, 14.29838425, 60
48.32847135, 14.29957724, 214
48.3293693, 14.29965385, 169
48.33026726, 14.29973047, 111
48.32662305, 14.30077015, 75
48.327521, 14.30084678, 15
48.32657065, 14.30211627, 59
48.32651823, 14.30346239, 17
48.3274686, 14.30219292, 55
48.32741618, 14.30353907, 52
48.32841896, 14.30092341, 25
48.33021487, 14.30107669, 23
48.32836655, 14.30226958, 1
48.32926451, 14.30234624, 15
48.32831413, 14.30361575, 3
48.32921209, 14.30369243, 103
48.33016246, 14.3024229, 61
48.33011004, 14.30376911, 4
48.33121759, 14.29846084, 2
48.33211554, 14.29853744, 4
48.33116521, 14.29980709, 273
48.33206317, 14.29988371, 78
48.3330135, 14.29861404, 173
48.33391145, 14.29869065, 11
48.33296112, 14.29996033, 2
48.33385907, 14.30003696, 128
48.33111282, 14.30115333, 14
48.33201077, 14.30122997, 26
48.33106041, 14.30249957, 46
48.33100799, 14.3038458, 34
48.33195836, 14.30257624, 74
48.33190594, 14.3039225, 1
48.33285632, 14.30265291, 45
48.33280389, 14.30399919, 6
48.32646579, 14.3048085, 88
48.32736374, 14.3048852, 27
48.32731129, 14.30623134, 54
48.3282617, 14.30496191, 139
48.32915965, 14.30503861, 10
48.3300576, 14.30511532, 77
48.32820924, 14.30630807, 1
48.32910719, 14.3063848, 148
48.33000514, 14.30646153, 2
48.32815677, 14.30765423, 30
48.32905472, 14.30773098, 157
48.32995267, 14.30780774, 123
48.32810428, 14.30900038, 39
48.32900223, 14.30907716, 2
48.32990018, 14.30915394, 1
48.33095555, 14.30519204, 32
48.3318535, 14.30526876, 31
48.33090309, 14.30653827, 12
48.33180104, 14.30661501, 18
48.33275145, 14.30534548, 16
48.3336494, 14.3054222, 16
48.33269899, 14.30669175, 19
48.33359693, 14.3067685, 18
48.33085062, 14.3078845, 24
48.33174856, 14.30796126, 97
48.33079813, 14.30923072, 41
48.33169607, 14.30930751, 13
48.33354446, 14.3081148, 2
48.33259402, 14.30938431, 15
48.33349196, 14.3094611, 114
48.33480941, 14.29876725, 1
48.33570736, 14.29884387, 225
48.33475703, 14.30011359, 97
48.33565498, 14.30019023, 65
48.33660531, 14.29892048, 186
48.33750327, 14.2989971, 87
48.33655293, 14.30026687, 6
48.33745088, 14.30034351, 79
48.33470463, 14.30145993, 182
48.33560258, 14.30153659, 29
48.33555017, 14.30288295, 111
48.33549774, 14.3042293, 243
48.33650053, 14.30161325, 113
48.33739848, 14.30168992, 8
48.33644812, 14.30295964, 1
48.33639569, 14.30430602, 13
48.33734607, 14.30303633, 14
48.33729364, 14.30438273, 9
48.33840122, 14.29907372, 24
48.33929917, 14.29915035, 18
48.34019712, 14.29922698, 206
48.33834883, 14.30042016, 73
48.33924678, 14.30049681, 140
48.34014473, 14.30057346, 165
48.34199302, 14.29938024, 1
48.34194063, 14.30072677, 25
48.33829643, 14.30176659, 69
48.33919438, 14.30184326, 24
48.34009233, 14.30191994, 30
48.33824402, 14.30311302, 6
48.33819158, 14.30445945, 105
48.33914196, 14.30318972, 67
48.33908953, 14.30453617, 23
48.33454734, 14.30549893, 82
48.33544529, 14.30557566, 74
48.33449488, 14.30684525, 29
48.33539283, 14.30692201, 94
48.33634324, 14.30565239, 90
48.33724119, 14.30572913, 38
48.33629078, 14.30699877, 39
48.33718872, 14.30707553, 17
48.3344424, 14.30819158, 146
48.33534035, 14.30826836, 60
48.33438991, 14.3095379, 13
48.33528785, 14.3096147, 116
48.3362383, 14.30834514, 118
48.33713624, 14.30842192, 76
48.3361858, 14.30969151, 41
48.33708374, 14.30976832, 14
48.33813913, 14.30580587, 76
48.33903708, 14.30588262, 144
48.33808667, 14.30715229, 160
48.3407805, 14.30738261, 16
48.34167845, 14.30745939, 24
48.27956202, 14.30620437, 11
48.27950956, 14.30754924, 2
48.27945708, 14.3088941, 62
48.27940459, 14.31023896, 2
48.28030255, 14.31031564, 115
48.28125302, 14.30904743, 16
48.2831539, 14.30651085, 111
48.28405187, 14.30658748, 89
48.2858478, 14.30674075, 17
48.28674577, 14.30681739, 28
48.28579533, 14.30808578, 43
48.28304895, 14.30920077, 79
48.28299645, 14.31054572, 35
48.27935208, 14.31158381, 136
48.28025004, 14.31166052, 56
48.27929955, 14.31292866, 10
48.28019751, 14.3130054, 6
48.28114801, 14.31173723, 8
48.28109548, 14.31308214, 14
48.28764373, 14.30689403, 26
48.28943967, 14.30704733, 156
48.29033763, 14.30712398, 5
48.2893347, 14.30973757, 6
48.2912356, 14.30720064, 1
48.29213356, 14.3072773, 3
48.29118312, 14.30854581, 8
48.29208108, 14.30862249, 92
48.29303152, 14.30735396, 124
48.29392949, 14.30743063, 3
48.29297905, 14.30869918, 19
48.29387701, 14.30877587, 40
48.29202859, 14.30996769, 66
48.29292655, 14.3100444, 30
48.29287404, 14.31138961, 114
48.293772, 14.31146635, 65
