LAT, LON, Pop 
48.2900751, 14.3138497, 78
48.29002254, 14.31519484, 30
48.28996997, 14.31653997, 264
48.28901942, 14.31780826, 29
48.29192356, 14.31265807, 29
48.29097305, 14.31392648, 232
48.29187101, 14.31400325, 28
48.29282152, 14.31273483, 94
48.29371947, 14.31281159, 86
48.29276897, 14.31408004, 202
48.29366693, 14.31415682, 9
48.2909205, 14.31527164, 87
48.29086792, 14.31661679, 28
48.29181846, 14.31534844, 9
48.29176588, 14.31669362, 21
48.29081533, 14.31796195, 16
48.29171329, 14.3180388, 59
48.29271641, 14.31542524, 73
48.29266384, 14.31677045, 38
48.29361437, 14.31550205, 9
48.29356179, 14.31684728, 4
48.28801624, 14.32042158, 10
48.28981215, 14.32057536, 2
48.28706565, 14.32168975, 117
48.28796361, 14.32176665, 5
48.2907101, 14.32065225, 5
48.29482745, 14.3075073, 158
48.29572541, 14.30758397, 134
48.29662338, 14.30766065, 22
48.29567293, 14.30892926, 213
48.29657089, 14.30900596, 60
48.29752134, 14.30773733, 5
48.2984193, 14.30781401, 24
48.29746885, 14.30908267, 153
48.29836681, 14.30915938, 14
48.29472247, 14.31019783, 103
48.29562043, 14.31027455, 87
48.29651839, 14.31035128, 354
48.29466996, 14.31154309, 28
48.29556792, 14.31161984, 3
48.29646588, 14.31169659, 2
48.29741635, 14.310428, 18
48.29831431, 14.31050474, 214
48.29736384, 14.31177334, 9
48.30021522, 14.30796739, 9
48.29926477, 14.30923609, 50
48.30016273, 14.3093128, 24
48.30111318, 14.30804408, 6
48.30201114, 14.30812078, 107
48.30106069, 14.30938952, 41
48.30195865, 14.30946624, 27
48.29921227, 14.31058147, 80
48.30011023, 14.31065821, 17
48.29915975, 14.31192685, 7
48.30005771, 14.31200362, 3
48.30100819, 14.31073495, 26
48.30095567, 14.31208038, 6
48.30185362, 14.31215715, 7
48.29461743, 14.31288835, 1
48.29551539, 14.31296512, 24
48.29641335, 14.31304189, 45
48.29456489, 14.31423361, 16
48.29546284, 14.3143104, 112
48.2963608, 14.3143872, 33
48.29731131, 14.31311867, 86
48.29820926, 14.31319545, 12
48.29725876, 14.314464, 19
48.29815671, 14.3145408, 37
48.29451233, 14.31557887, 42
48.29541028, 14.31565568, 50
48.29630824, 14.3157325, 13
48.29910722, 14.31327223, 198
48.30000518, 14.31334902, 114
48.29905467, 14.31461761, 101
48.30090313, 14.31342581, 4
48.30180109, 14.3135026, 25
48.30085058, 14.31477123, 8
48.3029091, 14.30819748, 26
48.30380706, 14.30827419, 20
48.30285661, 14.30954297, 235
48.30375457, 14.3096197, 14
48.30470502, 14.3083509, 120
48.3028041, 14.31088845, 28
48.30370206, 14.3109652, 582
48.30275158, 14.31223392, 2
48.30364954, 14.3123107, 20
48.30460002, 14.31104196, 7
48.30454749, 14.31238748, 132
48.30650093, 14.30850432, 23
48.30739889, 14.30858104, 33
48.30829684, 14.30865777, 8
48.30644844, 14.3098499, 73
48.30734639, 14.30992665, 22
48.30903726, 14.31277143, 19
48.30269904, 14.3135794, 15
48.303597, 14.3136562, 13
48.30264649, 14.31492487, 18
48.30449495, 14.313733, 31
48.30433723, 14.31776955, 2
48.29879167, 14.32134446, 21
48.29937348, 14.32949366, 248
48.30328141, 14.32172914, 30
48.30412671, 14.32315159, 35
48.30407404, 14.32449709, 120
48.30597526, 14.32195999, 7
48.3068732, 14.32203694, 1
48.30866909, 14.32219087, 27
48.30682054, 14.32338252, 146
48.3094617, 14.32495913, 80
48.30761312, 14.3261507, 27
48.30756041, 14.32749629, 3
48.30851106, 14.32622773, 3
48.30930357, 14.32899605, 185
48.31099071, 14.30888795, 13
48.31278662, 14.30904143, 92
48.31368457, 14.30911817, 3
48.31273412, 14.31038717, 13
48.3126816, 14.31173292, 89
48.31262907, 14.31307865, 116
48.31458253, 14.30919492, 2
48.31548048, 14.30927167, 5
48.31542798, 14.31061748, 206
48.31637843, 14.30934842, 11
48.31727639, 14.30942518, 16
48.31817434, 14.30950194, 3
48.31632593, 14.31069426, 87
48.31722388, 14.31077104, 102
48.31907229, 14.3095787, 47
48.31315881, 14.32257574, 127
48.32715383, 14.31026973, 3
48.32710131, 14.31161586, 30
48.32805178, 14.31034653, 19
48.32894973, 14.31042333, 8
48.32984767, 14.31050014, 132
48.32799926, 14.31169268, 104
48.32979515, 14.31184634, 18
48.32704878, 14.31296198, 3
48.32794673, 14.31303883, 19
48.32974261, 14.31319253, 29
48.32969006, 14.31453872, 84
48.33074562, 14.31057695, 4
48.33164357, 14.31065376, 70
48.3306931, 14.31192317, 3
48.33159104, 14.31200001, 35
48.33254151, 14.31073058, 51
48.33343945, 14.3108074, 32
48.33248899, 14.31207685, 6
48.33338693, 14.31215369, 67
48.33064056, 14.31326939, 74
48.3315385, 14.31334625, 30
48.330588, 14.3146156, 281
48.33243644, 14.31342311, 14
48.33333439, 14.31349998, 93
48.33238389, 14.31476938, 118
48.33328183, 14.31484627, 97
48.32963749, 14.31588491, 220
48.32778902, 14.31707726, 65
48.32868696, 14.31715418, 1
48.3295849, 14.3172311, 50
48.32588792, 14.3196156, 39
48.3295323, 14.31857729, 117
48.32947968, 14.31992347, 93
48.32942704, 14.32126965, 140
48.33053543, 14.31596182, 40
48.33143337, 14.31603873, 90
48.33048284, 14.31730803, 41
48.33138078, 14.31738496, 17
48.33233131, 14.31611564, 20
48.33322925, 14.31619255, 133
48.33227872, 14.3174619, 2
48.33317666, 14.31753883, 12
48.33043024, 14.31865424, 229
48.33037762, 14.32000044, 17
48.33132818, 14.31873119, 49
48.33127555, 14.32007742, 194
48.33032498, 14.32134665, 44
48.33122291, 14.32142365, 31
48.33222611, 14.31880815, 12
48.33217349, 14.32015441, 23
48.33312405, 14.31888511, 40
48.33307143, 14.32023139, 51
48.33212085, 14.32150066, 181
48.33301879, 14.32157767, 76
48.3343374, 14.31088422, 34
48.33523534, 14.31096105, 171
48.33428487, 14.31223054, 118
48.33518281, 14.31230739, 117
48.33613329, 14.31103788, 131
48.33703123, 14.31111471, 187
48.33608076, 14.31238424, 11
48.33423233, 14.31357685, 27
48.33513027, 14.31365372, 3
48.33602821, 14.3137306, 34
48.33792917, 14.31119155, 57
48.33787664, 14.31253796, 5
48.33877458, 14.31261482, 48
48.33872203, 14.31396125, 44
48.3340746, 14.31761578, 19
48.33497254, 14.31769272, 62
48.33587048, 14.31776967, 4
48.33402199, 14.31896208, 67
48.33491993, 14.31903905, 46
48.3348673, 14.32038538, 37
48.33481466, 14.3217317, 98
48.33581786, 14.31911602, 154
48.33576524, 14.32046237, 269
48.33571259, 14.32180872, 1
48.33856429, 14.31800054, 49
48.33851167, 14.31934696, 50
48.33930433, 14.32211684, 146
48.32572997, 14.32365384, 161
48.32847645, 14.3225388, 47
48.32937439, 14.32261582, 4
48.32752585, 14.32380791, 177
48.32567729, 14.32499992, 71
48.32652253, 14.32642308, 13
48.32742046, 14.32650016, 148
48.33117026, 14.32276987, 1
48.33021965, 14.32403905, 45
48.33111759, 14.3241161, 45
48.3320682, 14.32284691, 165
48.33291346, 14.32427021, 76
48.32646981, 14.32776917, 14
48.32641708, 14.32911526, 3
48.32736775, 14.32784628, 12
48.32826568, 14.32792339, 125
48.32916361, 14.32800051, 119
48.32731502, 14.3291924, 155
48.32821295, 14.32926953, 19
48.32911088, 14.32934667, 8
48.32636434, 14.33046135, 238
48.32726227, 14.33053851, 221
48.3281602, 14.33061567, 50
48.32905813, 14.33069283, 191
48.3272095, 14.33188462, 19
48.32810743, 14.3319618, 89
48.32900536, 14.33203899, 103
48.32990329, 14.33211618, 128
48.33080122, 14.33219338, 88
48.33386406, 14.32300098, 135
48.334762, 14.32307802, 4
48.33381139, 14.32434727, 57
48.33470932, 14.32442434, 39
48.33465663, 14.32577065, 41
48.3374558, 14.32330916, 5
48.33835373, 14.32338622, 27
48.33925166, 14.32346328, 8
48.33740312, 14.32465555, 89
48.33904084, 14.32884901, 22
48.33898809, 14.33019543, 107
48.33993877, 14.32892616, 17
48.34083669, 14.32900332, 3
48.34078394, 14.3303498, 58
48.32715672, 14.33323073, 19
48.32805465, 14.33330794, 217
48.32895258, 14.33338515, 68
48.32889978, 14.3347313, 22
48.32884696, 14.33607745, 102
48.32514958, 14.33846054, 88
48.3260475, 14.33853784, 26
48.32699828, 14.33726904, 2
48.3278962, 14.33734632, 15
48.32879413, 14.3374236, 25
48.32694543, 14.33861514, 41
48.32784335, 14.33869244, 146
48.32874128, 14.33876975, 82
48.3298505, 14.33346236, 12
48.3297977, 14.33480854, 88
48.33074843, 14.33353958, 134
48.32974488, 14.33615471, 30
48.32969205, 14.33750089, 37
48.3296392, 14.33884706, 21
48.32689257, 14.33996123, 12
48.32779049, 14.34003856, 53
48.32868841, 14.34011589, 20
48.32683969, 14.34130733, 20
48.32773761, 14.34138468, 24
48.32583596, 14.34392211, 13
48.32678679, 14.34265342, 99
48.32768471, 14.34273079, 48
48.32858263, 14.34280817, 99
48.32673388, 14.34399951, 12
48.3276318, 14.3440769, 83
48.33344221, 14.33377125, 161
48.33434013, 14.33384849, 86
48.33613598, 14.33400296, 36
48.33608317, 14.3353493, 117
48.33513243, 14.33661836, 8
48.33877694, 14.33558111, 1
48.33782619, 14.33685023, 73
48.33317802, 14.34050259, 163
48.34036136, 14.3411215, 62
48.33941055, 14.34239055, 95
48.34030847, 14.34246795, 22
48.33935764, 14.34373698, 148
48.34025556, 14.3438144, 2
48.34020263, 14.34516085, 105
48.32578303, 14.34526817, 14
48.32668095, 14.34534559, 31
48.34014968, 14.34650729, 1
48.22827623, 14.35036232, 376
48.22822324, 14.35170579, 6
48.23007214, 14.35051688, 36
48.23551284, 14.34963699, 72
48.23730874, 14.34979156, 10
48.23540685, 14.35232431, 15
48.2363048, 14.35240164, 173
48.23720275, 14.35247897, 96
48.23625179, 14.35374531, 2
48.23345186, 14.35620046, 1
48.23070496, 14.35731182, 161
48.22975393, 14.35857792, 108
48.23065188, 14.35865535, 4
48.23334572, 14.35888765, 9
48.23440286, 14.35493423, 124
48.23434981, 14.35627786, 44
48.23429675, 14.35762148, 65
48.23424367, 14.3589651, 59
48.23419057, 14.36030871, 27
48.24137411, 14.36092857, 4
48.24227205, 14.36100606, 249
48.24501898, 14.35989468, 7
48.24406793, 14.36116107, 7
48.24496587, 14.36123858, 1
48.23413746, 14.36165233, 24
48.23487596, 14.36576071, 3
48.23582706, 14.36449463, 25
48.2357739, 14.36583828, 231
48.23667184, 14.36591585, 31
48.23857403, 14.36338356, 80
48.23762294, 14.36464973, 110
48.23852088, 14.36472728, 425
48.24221893, 14.36234989, 297
48.24311687, 14.36242742, 161
48.24306373, 14.36377126, 5
48.24401481, 14.36250494, 101
48.24491275, 14.36258248, 1
48.24396167, 14.36384882, 1
48.2448596, 14.36392637, 157
48.24301057, 14.36511511, 227
48.24205946, 14.36638136, 18
48.2429574, 14.36645895, 24
48.24390851, 14.36519269, 33
48.24480644, 14.36527026, 22
48.24385533, 14.36653655, 13
48.24475327, 14.36661416, 1
48.24110834, 14.36764756, 32
48.24105514, 14.36899135, 6
48.24100192, 14.37033513, 28
48.24005075, 14.37160124, 29
48.24094868, 14.37167892, 3
48.24200628, 14.36772517, 148
48.24290421, 14.36780279, 2
48.24195307, 14.36906899, 163
48.24285101, 14.36914663, 8
48.24380214, 14.36788042, 161
48.24470008, 14.36795804, 4
48.24374894, 14.36922428, 74
48.24464687, 14.36930193, 2
48.24189985, 14.3704128, 10
48.24279778, 14.37049047, 32
48.24184661, 14.37175661, 131
48.24274455, 14.3718343, 94
48.24369572, 14.37056814, 2
48.24459365, 14.37064581, 148
48.24364248, 14.37191199, 85
48.24454041, 14.37198969, 15
48.23524136, 14.37927467, 49
48.2399975, 14.37294499, 39
48.24089543, 14.3730227, 19
48.24084216, 14.37436648, 183
48.24179336, 14.37310041, 169
48.24269129, 14.37317813, 60
48.24174009, 14.37444422, 11
48.24263802, 14.37452196, 43
48.24258473, 14.37586578, 36
48.24358922, 14.37325585, 7
48.24448715, 14.37333357, 5
48.24353595, 14.3745997, 28
48.24348266, 14.37594355, 38
48.24253143, 14.3772096, 59
48.24342936, 14.37728739, 1
48.24337604, 14.37863124, 315
48.24427396, 14.37870905, 60
48.2433227, 14.37997508, 20
48.24422062, 14.38005292, 9
48.25167591, 14.35102863, 26
48.25257386, 14.35110597, 15
48.2534718, 14.35118332, 15
48.25162291, 14.35237271, 81
48.25252085, 14.35245008, 7
48.2534188, 14.35252745, 5
48.25156989, 14.35371679, 39
48.25246783, 14.35379419, 24
48.25151686, 14.35506087, 13
48.2524148, 14.35513829, 93
48.24586381, 14.36131609, 24
48.24765969, 14.36147112, 16
48.24855762, 14.36154865, 7
48.25056586, 14.35632751, 40
48.2505128, 14.35767156, 20
48.25146381, 14.35640495, 180
48.25236175, 14.35648239, 7
48.25141074, 14.35774902, 103
48.25230868, 14.35782649, 95
48.25320662, 14.35790396, 1
48.24956178, 14.35893813, 208
48.24950868, 14.36028215, 121
48.25045971, 14.35901561, 60
48.25040661, 14.36035966, 141
48.24945556, 14.36162617, 158
48.2503535, 14.3617037, 40
48.25135765, 14.3590931, 73
48.25225559, 14.35917059, 16
48.25130455, 14.36043717, 107
48.25220249, 14.36051468, 67
48.25315353, 14.35924808, 40
48.25310043, 14.36059219, 7
48.25125144, 14.36178123, 2
48.25214937, 14.36185877, 89
48.25304731, 14.36193631, 48
48.25701057, 14.35283698, 19
48.25695754, 14.35418121, 131
48.25600656, 14.35544799, 120
48.2569045, 14.35552543, 183
48.25790851, 14.35291437, 124
48.25785548, 14.35425862, 8
48.25875342, 14.35433604, 61
48.25780244, 14.35560287, 73
48.25870038, 14.35568031, 24
48.25965136, 14.35441346, 19
48.25959831, 14.35575775, 58
48.25505556, 14.35671474, 16
48.25500249, 14.3580589, 34
48.2559535, 14.35679219, 126
48.25685144, 14.35686965, 43
48.25590043, 14.35813638, 249
48.25679837, 14.35821387, 105
48.25405147, 14.35932557, 42
48.25399836, 14.36066971, 2
48.2549494, 14.35940307, 123
48.25394524, 14.36201385, 149
48.25484318, 14.3620914, 37
48.25584734, 14.35948057, 12
48.25674528, 14.35955808, 25
48.25669217, 14.36090229, 13
48.25663904, 14.3622465, 32
48.25774938, 14.35694711, 80
48.25864732, 14.35702458, 31
48.2576963, 14.35829135, 145
48.25859424, 14.35836884, 18
48.25954525, 14.35710205, 186
48.26044319, 14.35717952, 104
48.25949217, 14.35844633, 237
48.26039011, 14.35852383, 5
48.25764321, 14.35963559, 74
48.25854115, 14.3597131, 10
48.25848804, 14.36105736, 21
48.25753698, 14.36232406, 76
48.25843491, 14.36240162, 13
48.25943908, 14.35979062, 70
48.25938597, 14.3611349, 86
48.26033701, 14.35986814, 203
48.25933284, 14.36247918, 208
48.24581068, 14.36266001, 62
48.24670862, 14.36273755, 3
48.24575754, 14.36400393, 11
48.24665548, 14.36408149, 33
48.24760656, 14.36281509, 53
48.24850449, 14.36289264, 65
48.24755341, 14.36415906, 191
48.24845135, 14.36423663, 69
48.24660232, 14.36542543, 39
48.2456512, 14.36669176, 28
48.24654914, 14.36676937, 35
48.24750025, 14.36550302, 137
48.24839819, 14.36558062, 111
48.24744707, 14.36684699, 4
48.24834501, 14.3669246, 162
48.24940243, 14.36297019, 2
48.25030037, 14.36304774, 2
48.24934928, 14.3643142, 10
48.25024722, 14.36439178, 48
48.2511983, 14.3631253, 7
48.25209624, 14.36320286, 228
48.25299417, 14.36328042, 9
48.25114515, 14.36446936, 83
48.25204309, 14.36454694, 63
48.25294102, 14.36462453, 24
48.24929612, 14.36565821, 168
48.25019405, 14.36573581, 51
48.24924294, 14.36700222, 3
48.25014087, 14.36707985, 71
48.25109199, 14.36581342, 17
48.25198992, 14.36589103, 4
48.25288785, 14.36596864, 90
48.2510388, 14.36715747, 204
48.25193673, 14.36723511, 6
48.25283467, 14.36731274, 183
48.24559801, 14.36803567, 41
48.24649595, 14.36811331, 56
48.2455448, 14.36937958, 126
48.24644274, 14.36945724, 32
48.24739388, 14.36819094, 3
48.24829181, 14.36826859, 35
48.24734067, 14.3695349, 5
48.2482386, 14.36961257, 35
48.24638951, 14.37080117, 9
48.24633627, 14.3721451, 9
48.24728744, 14.37087885, 3
48.24818537, 14.37095654, 139
48.2472342, 14.37222281, 195
48.24813213, 14.37230052, 33
48.24918974, 14.36834623, 48
48.25008767, 14.36842388, 242
48.24913653, 14.36969023, 98
48.25003446, 14.36976791, 51
48.2509856, 14.36850153, 117
48.25188354, 14.36857918, 160
48.25278147, 14.36865684, 10
48.25093239, 14.36984558, 128
48.25183032, 14.36992326, 1
48.25272825, 14.37000094, 19
48.2490833, 14.37103423, 16
48.24998123, 14.37111193, 196
48.24903005, 14.37237823, 19
48.24992798, 14.37245595, 133
48.25087916, 14.37118963, 7
48.25177709, 14.37126733, 7
48.25267501, 14.37134504, 10
48.25082591, 14.37253368, 110
48.25172384, 14.3726114, 79
48.25262176, 14.37268913, 9
48.25389211, 14.36335799, 91
48.25479004, 14.36343556, 188
48.25383895, 14.36470212, 1
48.25473688, 14.36477971, 84
48.25568797, 14.36351313, 116
48.25653275, 14.36493491, 2
48.25378578, 14.36604625, 6
48.25468371, 14.36612387, 49
48.2537326, 14.36739038, 16
48.25552846, 14.36754567, 4
48.25642639, 14.36762331, 52
48.25748384, 14.36366829, 40
48.25838177, 14.36374587, 4
48.25737751, 14.36635674, 33
48.25732432, 14.36770097, 2
48.25822224, 14.36777862, 30
48.25362618, 14.37007863, 222
48.25547525, 14.36888984, 50
48.25357294, 14.37142275, 16
48.25727111, 14.36904519, 54
48.25816904, 14.36912287, 41
48.25906696, 14.36920055, 121
48.26134112, 14.35725699, 15
48.26128804, 14.35860133, 4
48.24538508, 14.37341129, 16
48.24628301, 14.37348902, 18
48.24718094, 14.37356675, 4
48.24807886, 14.37364449, 94
48.24712766, 14.3749107, 128
48.24802559, 14.37498846, 25
48.24797229, 14.37633243, 117
48.24517189, 14.37878687, 104
48.24791898, 14.37767639, 2
48.24786566, 14.37902035, 359
48.24987472, 14.37379997, 3
48.24887022, 14.37641021, 30
48.25077265, 14.37387772, 2
48.2525685, 14.37403322, 55
48.24881691, 14.3777542, 4
48.24971483, 14.37783202, 6
48.24876358, 14.37909819, 10
48.2496615, 14.37917603, 84
48.25325319, 14.37948741, 8
48.24822941, 14.39253791, 36
48.32440803, 14.35730498, 58
48.34383118, 14.27521847, 41
48.34737095, 14.27687004, 247
48.34811252, 14.28098643, 57
48.34446851, 14.28202778, 58
48.34351837, 14.28329803, 54
48.34346617, 14.28464462, 3
48.34711021, 14.28360348, 13
48.34985628, 14.28248585, 25
48.35434608, 14.28286766, 12
48.3433095, 14.28868436, 158
48.34325724, 14.29003093, 35
48.34315267, 14.29272407, 65
48.34405063, 14.2928006, 1
48.34500088, 14.29153051, 6
48.34589883, 14.29160701, 57
48.34494858, 14.29287712, 86
48.34584654, 14.29295365, 43
48.34679679, 14.29168352, 96
48.34769474, 14.29176004, 44
48.34674449, 14.29303019, 219
48.34764244, 14.29310673, 240
48.34859269, 14.29183655, 223
48.34949065, 14.29191307, 99
48.3503886, 14.2919896, 140
48.34310037, 14.29407064, 11
48.34399832, 14.29414719, 15
48.34304804, 14.29541721, 2
48.34394599, 14.29549378, 21
48.34489627, 14.29422374, 10
48.34579423, 14.29430029, 51
48.34484395, 14.29557035, 42
48.3429957, 14.29676377, 96
48.3438413, 14.29818695, 15
48.3456372, 14.29834019, 17
48.34669218, 14.29437685, 5
48.34759013, 14.29445341, 48
48.34663985, 14.29572351, 36
48.3475378, 14.2958001, 117
48.34848808, 14.29452998, 52
48.35028398, 14.29468312, 60
48.34748546, 14.29714678, 150
48.34653514, 14.29841682, 19
48.34838341, 14.29722339, 1
48.35493065, 14.29102539, 137
48.3519752, 14.29752987, 3
48.34289097, 14.29945688, 30
48.34283858, 14.30080344, 12
48.34373653, 14.3008801, 1
48.34273375, 14.30349654, 4
48.34722348, 14.30388015, 19
48.34901937, 14.30403361, 30
48.34257639, 14.30753617, 229
48.34347433, 14.30761296, 17
48.34336934, 14.31030608, 12
48.35361394, 14.30172367, 103
48.35356152, 14.30307051, 99
48.3515558, 14.30830419, 185
48.3515033, 14.30965097, 24
48.36216653, 14.29029057, 11
48.36480809, 14.2918673, 121
48.36570604, 14.29194386, 17
48.36929782, 14.29225013, 29
48.37024806, 14.29097942, 32
48.371146, 14.29105597, 4
48.37109371, 14.29240329, 202
48.37473778, 14.29136223, 165
48.37563572, 14.2914388, 6
48.37743161, 14.29159196, 14
48.37827725, 14.29301605, 10
48.34326428, 14.31299919, 2
48.3467509, 14.31600005, 27
48.3439519, 14.31846237, 93
48.34300134, 14.31973193, 36
48.34379399, 14.32250206, 87
48.34580037, 14.31726972, 19
48.35050032, 14.31226762, 4
48.35044777, 14.31361437, 154
48.35483229, 14.31669269, 20
48.34184007, 14.32638749, 175
48.34817827, 14.32558073, 4
48.34173462, 14.32908049, 29
48.34252703, 14.3318507, 24
48.34247424, 14.33319721, 7
48.34337217, 14.33327446, 5
48.34886526, 14.33104462, 34
48.34992141, 14.32708169, 39
48.34331936, 14.334621, 4
48.343108, 14.34000712, 90
48.34400591, 14.34008449, 11
48.34120638, 14.34254535, 89
48.34115347, 14.34389183, 70
48.34110054, 14.3452383, 93
48.34199845, 14.34531575, 4